Nodo;X;Y;Demanda;Capacidad
1;0.0;0.0;0;598
2;592.0;261.0;21;
3;571.0;923.0;82;
4;309.0;91.0;70;
5;850.0;507.0;52;
6;758.0;144.0;6;
7;851.0;155.0;13;
8;755.0;160.0;27;
9;526.0;161.0;23;
10;447.0;237.0;66;
11;751.0;847.0;61;
12;749.0;563.0;73;
13;787.0;384.0;24;
14;571.0;447.0;46;
15;181.0;588.0;12;
16;992.0;652.0;93;
17;883.0;180.0;33;
18;868.0;544.0;60;
19;972.0;997.0;82;
20;341.0;295.0;90;
21;831.0;859.0;76;
22;140.0;960.0;33;
23;506.0;215.0;29;
24;755.0;712.0;98;
25;220.0;182.0;69;
26;420.0;155.0;73;
27;459.0;759.0;43;
28;211.0;992.0;26;
29;826.0;115.0;47;
30;508.0;972.0;52;
31;373.0;214.0;95;
32;948.0;974.0;98;
33;471.0;402.0;97;
34;330.0;735.0;34;
35;276.0;172.0;51;
36;756.0;825.0;73;
37;333.0;397.0;54;
38;482.0;498.0;61;
39;427.0;72.0;76;
40;85.0;993.0;5;
41;657.0;958.0;100;
42;711.0;263.0;4;
43;199.0;638.0;28;
44;311.0;320.0;97;
45;884.0;646.0;55;
46;10.0;836.0;15;
47;460.0;477.0;90;
48;709.0;136.0;15;
49;955.0;915.0;71;
50;971.0;849.0;91;
51;211.0;595.0;10;
52;21.0;406.0;68;
53;344.0;856.0;40;
54;868.0;433.0;19;
55;635.0;851.0;90;
56;671.0;881.0;99;
57;908.0;101.0;40;
58;472.0;418.0;55;
59;589.0;808.0;61;
60;735.0;468.0;20;
61;221.0;313.0;78;
62;776.0;186.0;4;
63;212.0;44.0;81;
64;712.0;130.0;44;
65;966.0;253.0;45;
66;416.0;116.0;54;
67;291.0;458.0;93;
68;397.0;467.0;57;
69;220.0;617.0;47;
70;258.0;212.0;58;
71;956.0;488.0;41;
72;722.0;880.0;96;
73;898.0;518.0;75;
74;653.0;562.0;74;
75;893.0;771.0;82;
76;569.0;949.0;90;
77;490.0;349.0;92;
78;252.0;936.0;39;
79;185.0;803.0;20;
80;544.0;495.0;35;
81;393.0;655.0;40;
82;12.0;487.0;81;
83;88.0;272.0;78;
84;733.0;726.0;65;
85;256.0;454.0;100;
86;592.0;283.0;27;
87;730.0;217.0;38;
88;704.0;543.0;92;
89;461.0;435.0;82;
90;389.0;609.0;6;
91;543.0;510.0;61;
