Nodo;X;Y;Demanda;Capacidad
1;0.0;0.0;0;223
2;926.0;187.0;10;
3;878.0;208.0;3;
4;973.0;196.0;3;
5;741.0;120.0;98;
6;906.0;143.0;7;
7;915.0;183.0;7;
8;953.0;104.0;8;
9;962.0;230.0;77;
10;835.0;140.0;4;
11;982.0;237.0;3;
12;858.0;55.0;3;
13;924.0;174.0;8;
14;892.0;218.0;4;
15;821.0;210.0;2;
16;806.0;142.0;3;
17;702.0;79.0;5;
18;786.0;218.0;9;
19;881.0;216.0;4;
20;711.0;148.0;8;
21;913.0;229.0;72;
22;984.0;142.0;5;
23;937.0;120.0;8;
24;724.0;77.0;9;
25;880.0;126.0;4;
26;899.0;52.0;7;
27;738.0;116.0;3;
28;900.0;283.0;7;
29;776.0;265.0;8;
30;761.0;205.0;7;
31;634.0;69.0;10;
32;912.0;185.0;8;
33;880.0;205.0;9;
34;899.0;69.0;2;
35;832.0;96.0;10;
36;762.0;225.0;7;
37;859.0;216.0;7;
38;919.0;72.0;3;
39;978.0;329.0;7;
40;818.0;158.0;6;
41;841.0;71.0;2;
42;885.0;150.0;2;
43;922.0;128.0;7;
44;870.0;202.0;6;
45;942.0;199.0;9;
46;874.0;153.0;6;
47;790.0;176.0;9;
48;918.0;101.0;5;
49;847.0;206.0;7;
50;850.0;158.0;6;
51;851.0;139.0;7;
52;789.0;193.0;4;
53;827.0;114.0;5;
54;884.0;65.0;74;
55;812.0;230.0;9;
56;903.0;57.0;2;
57;968.0;60.0;8;
58;732.0;13.0;4;
59;950.0;124.0;8;
60;917.0;109.0;6;
61;846.0;61.0;2;
62;812.0;117.0;9;
63;944.0;5.0;9;
64;894.0;265.0;2;
65;846.0;172.0;6;
66;778.0;180.0;1;
67;906.0;65.0;1;
68;938.0;446.0;64;
69;831.0;137.0;77;
70;926.0;151.0;2;
71;855.0;23.0;10;
72;949.0;222.0;1;
73;935.0;95.0;7;
74;1000.0;26.0;2;
75;858.0;152.0;1;
76;590.0;339.0;80;
77;848.0;94.0;8;
78;831.0;111.0;4;
79;820.0;220.0;7;
80;825.0;194.0;4;
81;939.0;198.0;4;
82;797.0;188.0;7;
83;853.0;133.0;8;
84;925.0;280.0;2;
85;857.0;194.0;7;
86;819.0;186.0;6;
87;867.0;134.0;60;
88;795.0;165.0;9;
89;923.0;104.0;5;
90;706.0;280.0;9;
91;981.0;146.0;2;
92;877.0;289.0;3;
93;862.0;143.0;1;
94;725.0;157.0;9;
95;800.0;332.0;7;
96;880.0;154.0;77;
97;828.0;154.0;7;
98;605.0;91.0;2;
99;776.0;293.0;9;
100;875.0;145.0;4;
101;838.0;39.0;7;
102;876.0;238.0;7;
103;895.0;82.0;10;
104;970.0;103.0;4;
105;956.0;54.0;1;
106;923.0;295.0;5;
107;999.0;240.0;1;
108;837.0;213.0;2;
109;838.0;182.0;4;
110;918.0;126.0;6;
111;794.0;56.0;9;
112;971.0;90.0;10;
113;861.0;96.0;6;
114;989.0;171.0;9;
115;921.0;187.0;3;
116;779.0;309.0;8;
117;927.0;117.0;6;
118;793.0;113.0;5;
119;847.0;162.0;4;
120;888.0;49.0;2;
121;926.0;311.0;6;
122;736.0;101.0;1;
123;917.0;16.0;6;
124;826.0;90.0;9;
125;798.0;156.0;5;
126;964.0;172.0;9;
127;930.0;12.0;6;
128;931.0;317.0;6;
129;951.0;224.0;5;
130;775.0;244.0;1;
131;987.0;114.0;74;
132;976.0;225.0;8;
133;869.0;122.0;6;
134;925.0;184.0;3;
135;952.0;266.0;10;
136;903.0;125.0;8;
137;977.0;201.0;8;
138;754.0;61.0;7;
139;821.0;153.0;9;
140;928.0;209.0;5;
141;711.0;318.0;1;
142;949.0;325.0;2;
143;881.0;23.0;95;
144;887.0;25.0;5;
145;854.0;194.0;2;
146;914.0;111.0;8;
147;934.0;106.0;4;
148;829.0;384.0;4;
149;961.0;212.0;9;
150;984.0;215.0;10;
151;454.0;207.0;3;
152;934.0;197.0;6;
153;863.0;161.0;1;
154;966.0;170.0;4;
155;880.0;55.0;7;
156;809.0;125.0;8;
157;876.0;67.0;8;
158;805.0;201.0;4;
159;809.0;142.0;9;
160;828.0;190.0;2;
161;999.0;135.0;6;
162;818.0;215.0;10;
163;898.0;95.0;8;
164;866.0;107.0;4;
165;865.0;16.0;7;
166;993.0;91.0;5;
