Nodo;X;Y;Demanda;Capacidad
1;566.0;353.0;0;36
2;180.0;313.0;2;
3;441.0;979.0;5;
4;631.0;488.0;9;
5;6.0;405.0;7;
6;700.0;397.0;4;
7;391.0;581.0;6;
8;285.0;194.0;2;
9;234.0;762.0;9;
10;969.0;270.0;5;
11;402.0;926.0;7;
12;975.0;827.0;4;
13;483.0;217.0;9;
14;446.0;47.0;4;
15;15.0;30.0;3;
16;327.0;472.0;3;
17;425.0;336.0;2;
18;9.0;913.0;8;
19;740.0;390.0;5;
20;647.0;954.0;10;
21;605.0;768.0;3;
22;679.0;357.0;3;
23;113.0;182.0;8;
24;885.0;776.0;6;
25;23.0;257.0;9;
26;307.0;114.0;9;
27;697.0;702.0;4;
28;886.0;154.0;3;
29;781.0;294.0;1;
30;394.0;910.0;6;
31;44.0;547.0;5;
32;326.0;461.0;5;
33;533.0;321.0;5;
34;40.0;230.0;10;
35;437.0;876.0;4;
36;9.0;557.0;6;
37;502.0;258.0;9;
38;306.0;25.0;2;
39;235.0;901.0;4;
40;235.0;181.0;7;
41;836.0;665.0;8;
42;260.0;315.0;1;
43;430.0;78.0;2;
44;662.0;885.0;8;
45;704.0;59.0;3;
46;353.0;67.0;6;
47;840.0;555.0;5;
48;382.0;214.0;5;
49;109.0;646.0;2;
50;432.0;769.0;5;
51;25.0;481.0;4;
52;813.0;264.0;9;
53;745.0;594.0;6;
54;603.0;860.0;6;
55;912.0;103.0;9;
56;415.0;60.0;1;
57;309.0;985.0;3;
58;491.0;970.0;9;
59;737.0;22.0;5;
60;828.0;331.0;1;
61;956.0;368.0;9;
62;996.0;805.0;1;
63;359.0;177.0;7;
64;173.0;122.0;8;
65;559.0;342.0;7;
66;24.0;527.0;4;
67;332.0;733.0;9;
68;1000.0;77.0;4;
69;187.0;162.0;10;
70;119.0;807.0;3;
71;429.0;289.0;10;
72;512.0;571.0;9;
73;987.0;475.0;8;
74;276.0;500.0;3;
75;578.0;820.0;5;
76;256.0;386.0;10;
77;483.0;680.0;10;
78;458.0;918.0;3;
79;921.0;234.0;3;
80;542.0;794.0;9;
81;626.0;59.0;4;
82;492.0;697.0;4;
83;972.0;627.0;8;
84;650.0;507.0;8;
85;781.0;841.0;1;
86;816.0;975.0;7;
87;637.0;121.0;8;
88;323.0;209.0;3;
89;20.0;215.0;3;
90;739.0;729.0;8;
91;955.0;500.0;10;
92;479.0;978.0;6;
93;775.0;289.0;4;
94;209.0;234.0;5;
95;946.0;997.0;8;
96;484.0;808.0;3;
97;795.0;522.0;4;
98;132.0;408.0;5;
99;261.0;60.0;10;
100;764.0;211.0;1;
101;367.0;598.0;10;
102;532.0;382.0;10;
103;844.0;234.0;2;
104;989.0;975.0;9;
105;281.0;944.0;2;
106;458.0;654.0;3;
107;749.0;163.0;4;
108;899.0;596.0;4;
109;773.0;947.0;1;
110;61.0;865.0;2;
111;668.0;143.0;10;
112;229.0;699.0;7;
113;89.0;104.0;5;
114;53.0;461.0;3;
115;990.0;806.0;6;
116;772.0;125.0;4;
117;904.0;13.0;3;
118;412.0;380.0;9;
119;431.0;192.0;8;
120;179.0;27.0;9;
121;515.0;661.0;1;
122;383.0;219.0;2;
123;86.0;510.0;1;
124;143.0;621.0;4;
125;377.0;7.0;9;
126;602.0;584.0;4;
127;931.0;562.0;6;
128;607.0;217.0;8;
129;403.0;652.0;6;
130;874.0;584.0;5;
131;676.0;326.0;1;
132;129.0;56.0;5;
133;139.0;500.0;4;
134;175.0;402.0;8;
135;412.0;800.0;4;
136;510.0;7.0;1;
137;535.0;114.0;2;
138;116.0;442.0;9;
139;872.0;824.0;9;
140;610.0;554.0;7;
141;268.0;167.0;7;
142;760.0;28.0;5;
143;737.0;50.0;5;
144;974.0;769.0;7;
145;611.0;585.0;5;
146;654.0;893.0;3;
147;756.0;249.0;4;
148;97.0;332.0;7;
149;794.0;474.0;7;
150;119.0;779.0;5;
151;393.0;579.0;7;
152;283.0;851.0;2;
153;233.0;156.0;10;
154;626.0;733.0;10;
155;662.0;349.0;8;
156;168.0;753.0;7;
157;637.0;315.0;6;
158;105.0;90.0;8;
159;346.0;340.0;7;
160;6.0;160.0;6;
161;64.0;977.0;9;
162;301.0;988.0;8;
163;940.0;922.0;3;
164;589.0;265.0;3;
165;183.0;472.0;9;
166;279.0;997.0;7;
167;708.0;169.0;6;
168;46.0;976.0;4;
169;676.0;591.0;1;
170;327.0;749.0;4;
171;911.0;886.0;7;
172;773.0;467.0;4;
173;869.0;122.0;3;
174;462.0;512.0;3;
175;329.0;921.0;2;
176;932.0;800.0;8;
177;994.0;925.0;6;
178;647.0;335.0;10;
179;302.0;836.0;6;
180;345.0;167.0;3;
181;899.0;658.0;5;
182;204.0;94.0;6;
183;463.0;755.0;10;
184;545.0;126.0;5;
185;32.0;407.0;8;
186;195.0;677.0;2;
187;821.0;153.0;7;
188;373.0;738.0;3;
189;469.0;303.0;3;
190;401.0;183.0;3;
191;368.0;430.0;2;
192;597.0;307.0;10;
193;246.0;387.0;10;
194;268.0;545.0;1;
195;640.0;628.0;5;
196;151.0;884.0;10;
197;389.0;559.0;3;
198;784.0;527.0;7;
199;914.0;254.0;9;
200;352.0;513.0;8;
201;766.0;630.0;2;
202;100.0;723.0;8;
203;763.0;373.0;2;
204;719.0;486.0;10;
205;187.0;689.0;4;
206;995.0;838.0;2;
207;796.0;877.0;5;
208;959.0;739.0;3;
209;429.0;788.0;2;
210;340.0;401.0;1;
211;69.0;317.0;5;
212;274.0;515.0;8;
213;429.0;165.0;8;
214;286.0;566.0;3;
215;145.0;758.0;8;
216;936.0;7.0;2;
217;187.0;415.0;2;
218;850.0;437.0;1;
219;633.0;67.0;6;
220;869.0;809.0;10;
221;220.0;221.0;1;
222;644.0;623.0;8;
223;586.0;666.0;8;
224;941.0;155.0;4;
225;141.0;467.0;4;
226;329.0;247.0;3;
227;163.0;103.0;8;
228;906.0;709.0;6;
229;49.0;124.0;2;
230;941.0;657.0;1;
231;258.0;251.0;2;
232;571.0;211.0;4;
233;827.0;77.0;5;
234;766.0;82.0;8;
235;894.0;103.0;5;
236;970.0;607.0;9;
237;745.0;213.0;4;
238;345.0;711.0;5;
239;641.0;50.0;4;
240;717.0;359.0;7;
241;976.0;943.0;5;
242;519.0;49.0;1;
243;462.0;322.0;4;
244;34.0;93.0;2;
245;591.0;419.0;10;
246;604.0;676.0;1;
247;785.0;908.0;8;
248;56.0;876.0;7;
249;76.0;343.0;2;
250;385.0;542.0;7;
251;84.0;102.0;9;
252;731.0;85.0;5;
253;792.0;207.0;6;
254;744.0;200.0;2;
255;946.0;828.0;8;
256;255.0;896.0;5;
257;971.0;339.0;4;
258;536.0;212.0;8;
259;539.0;695.0;5;
260;407.0;447.0;6;
261;599.0;331.0;7;
262;342.0;208.0;10;
263;104.0;325.0;7;
264;801.0;353.0;7;
265;388.0;431.0;1;
266;146.0;233.0;10;
267;40.0;892.0;4;
268;905.0;364.0;5;
269;878.0;595.0;6;
270;809.0;968.0;7;
271;94.0;66.0;5;
272;62.0;444.0;5;
273;456.0;603.0;4;
274;700.0;294.0;8;
275;776.0;366.0;6;
276;212.0;120.0;8;
277;838.0;476.0;3;
278;364.0;339.0;7;
279;764.0;250.0;2;
280;581.0;374.0;9;
281;842.0;98.0;4;
282;753.0;517.0;10;
283;760.0;487.0;4;
284;845.0;658.0;7;
285;700.0;251.0;1;
286;371.0;311.0;5;
287;547.0;280.0;9;
288;892.0;92.0;1;
289;549.0;458.0;6;
290;279.0;617.0;3;
291;528.0;187.0;5;
292;68.0;140.0;3;
293;63.0;451.0;10;
294;622.0;496.0;8;
295;738.0;516.0;6;
296;900.0;779.0;2;
297;595.0;245.0;9;
298;232.0;397.0;4;
299;715.0;828.0;8;
300;974.0;27.0;10;
301;150.0;617.0;5;
302;582.0;997.0;7;
303;500.0;98.0;1;
304;896.0;221.0;7;
305;662.0;500.0;1;
306;958.0;527.0;3;
307;533.0;633.0;7;
308;376.0;539.0;9;
309;68.0;302.0;3;
310;608.0;326.0;2;
311;221.0;839.0;6;
312;792.0;13.0;8;
313;826.0;603.0;5;
314;686.0;617.0;5;
315;787.0;274.0;2;
316;725.0;610.0;10;
317;697.0;416.0;10;
