Nodo;X;Y;Demanda;Capacidad
1;838.0;317.0;0;5
2;697.0;145.0;1;
3;461.0;304.0;1;
4;56.0;246.0;1;
5;368.0;696.0;1;
6;612.0;491.0;1;
7;502.0;727.0;1;
8;160.0;148.0;1;
9;769.0;526.0;1;
10;169.0;970.0;1;
11;385.0;773.0;1;
12;856.0;524.0;1;
13;18.0;225.0;1;
14;401.0;239.0;1;
15;669.0;926.0;1;
16;47.0;798.0;1;
17;644.0;204.0;1;
18;39.0;650.0;1;
19;86.0;355.0;1;
20;165.0;112.0;1;
21;710.0;468.0;1;
22;839.0;240.0;1;
23;640.0;938.0;1;
24;952.0;646.0;1;
25;662.0;555.0;1;
26;596.0;16.0;1;
27;350.0;455.0;1;
28;596.0;283.0;1;
29;914.0;344.0;1;
30;109.0;612.0;1;
31;994.0;234.0;1;
32;67.0;860.0;1;
33;352.0;278.0;1;
34;280.0;563.0;1;
35;698.0;585.0;1;
36;795.0;261.0;1;
37;121.0;328.0;1;
38;182.0;433.0;1;
39;457.0;846.0;1;
40;172.0;295.0;1;
41;541.0;938.0;1;
42;780.0;38.0;1;
43;943.0;618.0;1;
44;804.0;172.0;1;
45;789.0;336.0;1;
46;978.0;107.0;1;
47;943.0;731.0;1;
48;608.0;916.0;1;
49;565.0;554.0;1;
50;93.0;709.0;1;
51;997.0;959.0;1;
52;390.0;39.0;1;
53;284.0;574.0;1;
54;909.0;761.0;1;
55;774.0;185.0;1;
56;947.0;471.0;1;
57;177.0;571.0;1;
58;458.0;840.0;1;
59;646.0;340.0;1;
60;138.0;166.0;1;
61;996.0;95.0;1;
62;592.0;964.0;1;
63;440.0;49.0;1;
64;276.0;927.0;1;
65;761.0;851.0;1;
66;632.0;581.0;1;
67;801.0;200.0;1;
68;765.0;759.0;1;
69;21.0;973.0;1;
70;389.0;809.0;1;
71;925.0;359.0;1;
72;468.0;758.0;1;
73;824.0;6.0;1;
74;517.0;45.0;1;
75;518.0;766.0;1;
76;541.0;183.0;1;
77;501.0;362.0;1;
78;788.0;539.0;1;
79;946.0;553.0;1;
80;759.0;255.0;1;
81;445.0;115.0;1;
82;178.0;782.0;1;
83;947.0;30.0;1;
84;202.0;235.0;1;
85;493.0;536.0;1;
86;429.0;816.0;1;
87;65.0;154.0;1;
88;643.0;134.0;1;
89;535.0;428.0;1;
90;684.0;810.0;1;
91;835.0;426.0;1;
92;192.0;188.0;1;
93;376.0;329.0;1;
94;112.0;323.0;1;
95;336.0;855.0;1;
96;763.0;548.0;1;
97;412.0;800.0;1;
98;589.0;884.0;1;
99;719.0;209.0;1;
100;900.0;541.0;1;
101;11.0;25.0;1;
102;782.0;537.0;1;
103;362.0;6.0;1;
104;917.0;318.0;1;
105;611.0;585.0;1;
106;961.0;650.0;1;
107;305.0;174.0;1;
108;127.0;747.0;1;
109;836.0;177.0;1;
110;441.0;335.0;1;
111;621.0;59.0;1;
112;737.0;397.0;1;
113;495.0;117.0;1;
114;565.0;703.0;1;
115;90.0;849.0;1;
116;347.0;162.0;1;
117;668.0;696.0;1;
118;65.0;661.0;1;
119;915.0;785.0;1;
120;972.0;742.0;1;
121;355.0;764.0;1;
122;781.0;968.0;1;
123;450.0;216.0;1;
124;590.0;316.0;1;
125;186.0;561.0;1;
126;194.0;68.0;1;
127;821.0;153.0;1;
128;887.0;104.0;1;
129;427.0;931.0;1;
130;70.0;578.0;1;
131;912.0;709.0;1;
132;182.0;955.0;1;
133;496.0;66.0;1;
134;79.0;545.0;1;
135;709.0;954.0;1;
136;800.0;138.0;1;
137;123.0;293.0;1;
138;109.0;778.0;1;
139;131.0;248.0;1;
140;585.0;629.0;1;
141;303.0;926.0;1;
142;588.0;816.0;1;
143;540.0;86.0;1;
144;793.0;608.0;1;
145;131.0;9.0;1;
146;994.0;35.0;1;
147;192.0;105.0;1;
148;270.0;592.0;1;
149;736.0;598.0;1;
150;245.0;28.0;1;
151;913.0;856.0;1;
152;538.0;327.0;1;
153;230.0;467.0;1;
154;858.0;984.0;1;
155;586.0;666.0;1;
156;690.0;901.0;1;
157;709.0;399.0;1;
158;31.0;151.0;1;
159;876.0;496.0;1;
160;269.0;542.0;1;
161;201.0;184.0;1;
162;845.0;639.0;1;
163;3.0;398.0;1;
164;634.0;718.0;1;
165;603.0;565.0;1;
166;659.0;775.0;1;
167;202.0;594.0;1;
168;957.0;962.0;1;
169;651.0;155.0;1;
170;33.0;704.0;1;
171;522.0;388.0;1;
172;802.0;884.0;1;
173;200.0;222.0;1;
174;533.0;4.0;1;
175;242.0;841.0;1;
176;116.0;850.0;1;
177;115.0;325.0;1;
178;94.0;853.0;1;
179;557.0;271.0;1;
180;741.0;498.0;1;
181;156.0;424.0;1;
182;546.0;931.0;1;
183;241.0;272.0;1;
184;149.0;493.0;1;
185;955.0;685.0;1;
186;960.0;881.0;1;
187;794.0;869.0;1;
188;394.0;599.0;1;
189;694.0;714.0;1;
190;458.0;610.0;1;
191;989.0;902.0;1;
192;577.0;328.0;1;
193;96.0;970.0;1;
194;503.0;327.0;1;
195;195.0;558.0;1;
196;52.0;941.0;1;
197;659.0;127.0;1;
198;807.0;783.0;1;
199;591.0;571.0;1;
200;528.0;834.0;1;
201;748.0;805.0;1;
202;593.0;528.0;1;
203;939.0;556.0;1;
204;815.0;241.0;1;
205;875.0;426.0;1;
206;88.0;104.0;1;
207;469.0;309.0;1;
208;342.0;557.0;1;
209;120.0;569.0;1;
210;744.0;531.0;1;
211;162.0;802.0;1;
212;54.0;446.0;1;
213;559.0;109.0;1;
