Nodo;X;Y;Demanda
1;500.0;500.0;0
2;637.0;198.0;1
3;897.0;569.0;1
4;37.0;107.0;1
5;824.0;766.0;1
6;883.0;720.0;1
7;491.0;482.0;1
8;428.0;454.0;1
9;614.0;181.0;1
10;161.0;223.0;1
11;611.0;188.0;1
12;196.0;86.0;1
13;707.0;681.0;1
14;745.0;882.0;1
15;559.0;755.0;1
16;635.0;290.0;1
17;850.0;683.0;1
18;425.0;455.0;1
19;692.0;247.0;1
20;530.0;246.0;1
21;674.0;306.0;1
22;465.0;295.0;1
23;10.0;7.0;1
24;493.0;121.0;1
25;662.0;369.0;1
26;779.0;101.0;1
27;442.0;345.0;1
28;548.0;349.0;1
29;569.0;199.0;1
30;32.0;113.0;1
31;563.0;205.0;1
32;681.0;243.0;1
33;509.0;731.0;1
34;9.0;123.0;1
35;248.0;29.0;1
36;604.0;619.0;1
37;680.0;629.0;1
38;805.0;187.0;1
39;615.0;231.0;1
40;336.0;284.0;1
41;346.0;511.0;1
42;801.0;389.0;1
43;480.0;496.0;1
44;490.0;475.0;1
45;86.0;93.0;1
46;510.0;467.0;1
47;415.0;319.0;1
48;117.0;152.0;1
49;681.0;65.0;1
50;622.0;220.0;1
51;136.0;88.0;1
52;854.0;685.0;1
53;594.0;624.0;1
54;623.0;276.0;1
55;115.0;39.0;1
56;839.0;664.0;1
57;770.0;884.0;1
58;589.0;144.0;1
59;668.0;680.0;1
60;185.0;58.0;1
61;675.0;367.0;1
62;17.0;57.0;1
63;749.0;858.0;1
64;551.0;125.0;1
65;625.0;502.0;1
66;454.0;399.0;1
67;733.0;589.0;1
68;506.0;271.0;1
69;661.0;334.0;1
70;152.0;467.0;1
71;596.0;172.0;1
72;687.0;215.0;1
73;461.0;536.0;1
74;813.0;707.0;1
75;692.0;385.0;1
76;569.0;590.0;1
77;679.0;657.0;1
78;620.0;211.0;1
79;844.0;453.0;1
80;452.0;314.0;1
81;341.0;191.0;1
82;87.0;96.0;1
83;523.0;341.0;1
84;436.0;357.0;1
85;61.0;100.0;1
86;280.0;459.0;1
87;648.0;52.0;1
88;578.0;161.0;1
89;621.0;589.0;1
90;182.0;269.0;1
91;873.0;802.0;1
92;816.0;680.0;1
93;563.0;132.0;1
94;307.0;123.0;1
95;784.0;695.0;1
96;444.0;340.0;1
97;124.0;120.0;1
98;300.0;426.0;1
99;487.0;605.0;1
100;802.0;164.0;1
101;502.0;355.0;1
102;643.0;258.0;1
103;540.0;580.0;1
104;18.0;73.0;1
105;675.0;109.0;1
106;131.0;116.0;1
107;279.0;86.0;1
108;957.0;803.0;1
109;521.0;86.0;1
110;406.0;560.0;1
111;876.0;787.0;1
112;969.0;762.0;1
113;181.0;202.0;1
114;92.0;78.0;1
115;611.0;336.0;1
116;575.0;625.0;1
117;659.0;346.0;1
118;585.0;536.0;1
119;987.0;55.0;1
120;625.0;273.0;1
121;421.0;267.0;1
122;515.0;760.0;1
123;460.0;346.0;1
124;505.0;115.0;1
125;771.0;299.0;1
126;943.0;705.0;1
127;628.0;245.0;1
128;515.0;572.0;1
129;267.0;622.0;1
130;365.0;505.0;1
131;582.0;172.0;1
132;513.0;427.0;1
133;842.0;813.0;1
134;545.0;450.0;1
135;749.0;705.0;1
136;74.0;75.0;1
137;455.0;495.0;1
138;518.0;68.0;1
139;632.0;677.0;1
140;956.0;704.0;1
141;91.0;44.0;1
142;602.0;604.0;1
143;526.0;653.0;1
144;853.0;798.0;1
145;829.0;807.0;1
146;661.0;682.0;1
147;629.0;683.0;1
148;380.0;314.0;1
149;711.0;349.0;1
150;118.0;87.0;1
151;863.0;594.0;1
152;727.0;209.0;1
153;381.0;346.0;1
154;873.0;328.0;1
155;827.0;889.0;1
156;558.0;295.0;1
157;0.0;50.0;1
158;435.0;747.0;1
159;482.0;352.0;1
160;615.0;389.0;1
161;607.0;376.0;1
162;575.0;234.0;1
163;570.0;605.0;1
164;871.0;662.0;1
165;370.0;363.0;1
166;702.0;969.0;1
167;588.0;392.0;1
168;706.0;359.0;1
169;249.0;19.0;1
170;520.0;461.0;1
171;655.0;247.0;1
172;513.0;558.0;1
173;584.0;587.0;1
174;452.0;405.0;1
175;590.0;103.0;1
176;189.0;117.0;1
177;791.0;930.0;1
178;534.0;467.0;1
179;704.0;288.0;1
180;588.0;625.0;1
181;34.0;44.0;1
182;655.0;100.0;1
183;677.0;362.0;1
184;732.0;199.0;1
185;94.0;18.0;1
186;421.0;322.0;1
187;62.0;59.0;1
188;950.0;756.0;1
189;327.0;174.0;1
190;767.0;221.0;1
191;911.0;664.0;1
192;801.0;748.0;1
193;624.0;478.0;1
194;540.0;182.0;1
195;559.0;138.0;1
196;69.0;93.0;1
197;667.0;248.0;1
198;599.0;366.0;1
199;533.0;607.0;1
200;605.0;600.0;1
201;670.0;926.0;1
202;616.0;337.0;1
203;389.0;460.0;1
204;583.0;159.0;1
